launch_episode_id,instrument,episode_start_signal_date,episode_first_execution_date,launch_effective_date,episode_end_signal_date,episode_reset_reason,event_count,executable_event_count,launch_detector_version,launch_detector_config_hash
EP2_LAUNCH_DETECTOR_V0_SZ000596_20250819_cd98406ec2,SZ000596,2025-08-19,2025-08-20,2025-08-20,2025-09-17,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000617_20181115_204c71db11,SZ000617,2018-11-15,2018-11-16,2018-11-16,2018-12-14,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000617_20190222_310c2e274a,SZ000617,2019-02-22,2019-02-25,2019-02-25,2019-04-18,ended_after_no_signal_gap,6,6,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000617_20190903_6da6a1ee51,SZ000617,2019-09-03,2019-09-04,2019-09-04,2019-10-11,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000617_20200702_e75b7cae81,SZ000617,2020-07-02,2020-07-03,2020-07-03,2020-08-12,ended_after_no_signal_gap,5,5,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000617_20210329_3be2d41cd8,SZ000617,2021-03-29,2021-04-01,2021-04-01,2021-04-29,ended_after_no_signal_gap,3,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000617_20220228_2e251de26b,SZ000617,2022-02-28,2022-03-01,2022-03-01,2022-03-31,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000617_20220812_b84e1cfc7c,SZ000617,2022-08-12,2022-08-15,2022-08-15,2022-10-13,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000617_20221123_4e0feb068d,SZ000617,2022-11-23,2022-11-24,2022-11-24,2023-01-03,ended_after_no_signal_gap,8,8,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000617_20230315_faa40fee5b,SZ000617,2023-03-15,2023-03-16,2023-03-16,2023-04-17,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000617_20230508_ee0dd5cf49,SZ000617,2023-05-08,2023-05-09,2023-05-09,2023-06-07,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000617_20240130_14ebc17c91,SZ000617,2024-01-30,2024-01-31,2024-01-31,2024-03-07,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000617_20240925_fffaf279d9,SZ000617,2024-09-25,2024-09-26,2024-09-26,2024-11-11,ended_after_no_signal_gap,7,6,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000617_20250410_eb09851fb0,SZ000617,2025-04-10,2025-04-11,2025-04-11,2025-05-23,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000617_20250708_b0460e0362,SZ000617,2025-07-08,2025-07-09,2025-07-09,2025-08-15,ended_after_no_signal_gap,5,5,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000617_20250820_6005eb1d51,SZ000617,2025-08-20,2025-08-25,2025-08-25,2025-09-25,ended_after_no_signal_gap,4,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000625_20200113_4e0dd795b6,SZ000625,2020-01-13,2020-01-14,2020-01-14,2020-02-18,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000625_20200703_4e58597701,SZ000625,2020-07-03,2020-07-06,2020-07-06,2020-08-03,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000625_20200910_f3767d7285,SZ000625,2020-09-10,2020-09-11,2020-09-11,2020-10-16,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000625_20201116_2373f5bdca,SZ000625,2020-11-16,2020-11-17,2020-11-17,2020-12-29,ended_after_no_signal_gap,5,5,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000625_20210514_fc9a350940,SZ000625,2021-05-14,2021-05-17,2021-05-17,2021-06-15,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000625_20210812_fe273236d7,SZ000625,2021-08-12,2021-08-13,2021-08-13,2021-09-09,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000625_20220517_2319870774,SZ000625,2022-05-17,2022-05-18,2022-05-18,2022-06-22,ended_after_no_signal_gap,3,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000625_20220627_b3d3872842,SZ000625,2022-06-27,2022-06-28,2022-06-28,2022-07-26,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000625_20230201_7c594303ae,SZ000625,2023-02-01,2023-02-02,2023-02-02,2023-03-01,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000625_20230626_db1dfa7377,SZ000625,2023-06-26,2023-06-27,2023-06-27,2023-08-28,ended_after_no_signal_gap,5,5,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000625_20231109_ab85f6777d,SZ000625,2023-11-09,2023-11-10,2023-11-10,2023-12-26,ended_after_no_signal_gap,4,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000625_20241111_0644a4140f,SZ000625,2024-11-11,2024-11-12,2024-11-12,2024-12-09,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000625_20250728_73c0a12fdc,SZ000625,2025-07-28,2025-07-29,2025-07-29,2025-08-25,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000630_20251226_e4b22403f8,SZ000630,2025-12-26,2025-12-29,2025-12-29,2026-01-27,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000651_20180110_b820d12cd4,SZ000651,2018-01-10,2018-01-11,2018-01-11,2018-02-07,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000651_20190225_68a3e68d4b,SZ000651,2019-02-25,2019-02-26,2019-02-26,2019-03-25,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000651_20190410_6275d3f789,SZ000651,2019-04-10,2019-04-11,2019-04-11,2019-05-13,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000651_20190902_4812fbe4d8,SZ000651,2019-09-02,2019-09-03,2019-09-03,2019-10-08,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000651_20191101_97a674b5cf,SZ000651,2019-11-01,2019-11-04,2019-11-04,2019-11-29,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000651_20200706_c479986f32,SZ000651,2020-07-06,2020-07-07,2020-07-07,2020-08-03,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000651_20201104_b4f2371d40,SZ000651,2020-11-04,2020-11-05,2020-11-05,2020-12-04,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000651_20220902_f4e795d35b,SZ000651,2022-09-02,2022-09-05,2022-09-05,2022-10-17,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000651_20230116_89b3867855,SZ000651,2023-01-16,2023-01-17,2023-01-17,2023-02-20,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000651_20230221_77a3d868b7,SZ000651,2023-02-21,2023-02-22,2023-02-22,2023-03-23,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000651_20230411_89f84d79e5,SZ000651,2023-04-11,2023-04-12,2023-04-12,2023-05-23,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000651_20240129_99886db6af,SZ000651,2024-01-29,2024-01-30,2024-01-30,2024-03-05,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000651_20240430_cba0657330,SZ000651,2024-04-30,2024-05-06,2024-05-06,2024-06-03,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000651_20240925_2fd750ef5b,SZ000651,2024-09-25,2024-09-26,2024-09-26,2024-11-05,ended_after_no_signal_gap,4,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000651_20250428_94d680b531,SZ000651,2025-04-28,2025-04-29,2025-04-29,2025-05-29,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000661_20191024_d3098fee1a,SZ000661,2019-10-24,2019-10-25,2019-10-25,2019-11-21,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000661_20200422_83c486ad8d,SZ000661,2020-04-22,2020-04-23,2020-04-23,2020-05-25,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000661_20200610_5f57765869,SZ000661,2020-06-10,2020-06-11,2020-06-11,2020-08-04,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000661_20201217_c33e7da939,SZ000661,2020-12-17,2020-12-18,2020-12-18,2021-02-03,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000661_20220617_7616ac9ca0,SZ000661,2022-06-17,2022-06-20,2022-06-20,2022-07-18,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000661_20230110_2a0a83e87f,SZ000661,2023-01-10,2023-01-11,2023-01-11,2023-02-20,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000661_20231030_0db7e2b982,SZ000661,2023-10-30,2023-10-31,2023-10-31,2023-11-27,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000708_20200306_da0858237c,SZ000708,2020-03-06,2020-03-09,2020-03-09,2020-04-03,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000708_20200617_c252bffd5a,SZ000708,2020-06-17,2020-06-18,2020-06-18,2020-08-03,ended_after_no_signal_gap,4,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000708_20201112_a29720757d,SZ000708,2020-11-12,2020-11-13,2020-11-13,2020-12-15,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000708_20210107_9449a08174,SZ000708,2021-01-07,2021-01-08,2021-01-08,2021-02-04,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000708_20210909_95cf4f29a6,SZ000708,2021-09-09,2021-09-10,2021-09-10,2021-10-18,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000708_20220105_e8def7e6b7,SZ000708,2022-01-05,2022-01-06,2022-01-06,2022-02-14,ended_after_no_signal_gap,4,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000708_20220810_83c8afdf86,SZ000708,2022-08-10,2022-08-11,2022-08-11,2022-09-07,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000708_20230201_4717dd630b,SZ000708,2023-02-01,2023-02-02,2023-02-02,2023-03-21,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000708_20230728_a545e17822,SZ000708,2023-07-28,2023-07-31,2023-07-31,2023-08-25,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000708_20240417_26eb616914,SZ000708,2024-04-17,2024-04-18,2024-04-18,2024-05-22,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000708_20240930_42bace4c99,SZ000708,2024-09-30,2024-10-09,2024-10-09,2024-11-05,ended_after_no_signal_gap,2,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000708_20250226_d73d96e72c,SZ000708,2025-02-26,2025-02-27,2025-02-27,2025-04-21,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000708_20250702_04a550133e,SZ000708,2025-07-02,2025-07-03,2025-07-03,2025-08-19,ended_after_no_signal_gap,4,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000708_20251027_13274577ae,SZ000708,2025-10-27,2025-10-28,2025-10-28,2025-11-24,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000725_20190212_dc467e181d,SZ000725,2019-02-12,2019-02-13,2019-02-13,2019-03-26,ended_after_no_signal_gap,8,7,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000725_20190717_23c90a4203,SZ000725,2019-07-17,2019-07-18,2019-07-18,2019-08-14,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000725_20191216_21bca7f37f,SZ000725,2019-12-16,2019-12-17,2019-12-17,2020-02-13,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000725_20200220_646a995714,SZ000725,2020-02-20,2020-02-21,2020-02-21,2020-03-24,ended_after_no_signal_gap,4,4,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000725_20200610_189bdee1e0,SZ000725,2020-06-10,2020-06-11,2020-06-11,2020-08-04,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000725_20200824_f83907aaba,SZ000725,2020-08-24,2020-08-25,2020-08-25,2020-09-21,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000725_20201230_f22ca8ccb1,SZ000725,2020-12-30,2020-12-31,2020-12-31,2021-02-09,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000725_20230116_80dc867439,SZ000725,2023-01-16,2023-01-17,2023-01-17,2023-03-15,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000725_20230322_90e8863c5f,SZ000725,2023-03-22,2023-03-23,2023-03-23,2023-04-21,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000725_20240301_7ee29735d4,SZ000725,2024-03-01,2024-03-04,2024-03-04,2024-03-29,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000725_20240401_3e0fc71f00,SZ000725,2024-04-01,2024-04-02,2024-04-02,2024-05-06,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000725_20240930_0be60e6786,SZ000725,2024-09-30,2024-10-09,2024-10-09,2024-11-05,ended_after_no_signal_gap,2,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000733_20220610_db0436f4c8,SZ000733,2022-06-10,2022-06-13,2022-06-13,2022-07-08,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000733_20221024_09f655a2bd,SZ000733,2022-10-24,2022-10-25,2022-10-25,2022-11-21,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000768_20200707_8d255b4ee0,SZ000768,2020-07-07,2020-07-08,2020-07-08,2020-08-06,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000768_20201119_876b21b75a,SZ000768,2020-11-19,2020-11-20,2020-11-20,2020-12-24,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000768_20210723_8f630e911f,SZ000768,2021-07-23,2021-07-26,2021-07-26,2021-09-02,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000768_20211112_b47240a83d,SZ000768,2021-11-12,2021-11-15,2021-11-15,2021-12-16,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000768_20220628_faa6063faf,SZ000768,2022-06-28,2022-06-29,2022-06-29,2022-07-26,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000768_20230303_567ffba656,SZ000768,2023-03-03,2023-03-06,2023-03-06,2023-04-03,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000768_20230630_8fa790b077,SZ000768,2023-06-30,2023-07-03,2023-07-03,2023-07-31,ended_after_no_signal_gap,2,2,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000768_20240507_a155c8aa15,SZ000768,2024-05-07,2024-05-08,2024-05-08,2024-07-04,ended_after_no_signal_gap,3,3,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
EP2_LAUNCH_DETECTOR_V0_SZ000768_20240726_38bd9fedc3,SZ000768,2024-07-26,2024-07-29,2024-07-29,2024-08-23,ended_after_no_signal_gap,1,1,EP2_LAUNCH_DETECTOR_V0,ecf4d97efb4239181765a50b1fd161af4b93d7f5e298cbce5bb276aeda4e10d0
